Voltage,Current,PowerFactor,Frequency,Fault
236.0560894,21.34819796,0.56697571,48.94197692,PowerFactor Fault
230.4782549,8.625319171,0.994677719,49.76292663,Normal
220.8462527,8.3608649,0.708436403,49.92206287,Normal
203.305721,13.92452867,0.924887003,50.61017482,Normal
205.8670536,15.69887401,0.65469248,48.32670593,GroundFault
246.095093,8.360404993,0.711544718,51.90881687,Normal
222.1898396,11.11351512,0.706267173,51.16382315,Normal
226.5732436,9.107195577,0.875982748,48.2115943,Normal
221.7354728,15.32874915,0.807167339,49.45229815,Normal
235.5961088,10.99164067,0.870554272,49.43278092,Normal
221.4890861,13.80126863,0.957421286,51.27854001,Normal
211.6786754,15.88330285,0.993054258,50.89849903,Normal
225.2494815,1.82807948,0.93482655,48.61267558,Normal
214.0416246,10.21657563,0.77489956,50.83328213,Normal
222.9510312,13.06813631,0.835269392,50.28853648,Normal
215.8456495,0.116934207,0.778690034,50.40255641,OpenCircuit
223.4648483,7.319627358,0.811852202,49.45705401,Normal
225.7115369,17.05459556,0.971504146,50.8883104,Normal
230.8287232,15.77115763,0.614456868,51.48961,PowerFactor Fault
224.5835851,3.821602094,0.754408675,51.29513236,Normal
202.3490324,9.006306862,0.950785936,52.51315242,Normal
225.2190672,7.707724586,0.63071842,49.41492315,PowerFactor Fault
231.2915843,11.11616546,0.558942367,51.32590637,PowerFactor Fault
247.7285017,12.95611019,0.747325625,50.6907335,Normal
238.023418,9.495212336,0.597161354,51.11946829,PowerFactor Fault
247.8450872,8.743684344,0.891107197,49.14380969,Normal
232.3078289,8.476223166,0.928908927,51.501502,Normal
248.9605541,16.94700269,0.751907786,48.51842513,Normal
215.1212577,16.2910254,0.712844498,50.008806,GroundFault
254.1371768,10.2824098,0.851852203,48.94844684,Normal
205.2791068,5.455847865,0.603439172,49.76686806,PowerFactor Fault
254.9751225,6.459047229,0.792249378,48.56800689,Normal
235.6120277,-4.401929237,0.577703404,49.49748872,PowerFactor Fault
220.2244659,9.38529604,0.906863142,49.71623421,Normal
229.3437205,16.51721856,0.920355892,49.5716401,Normal
230.9661705,22.67780026,0.895166778,51.32787548,Normal
218.535205,14.61123156,0.532187892,49.79435349,PowerFactor Fault
246.7560067,4.086578328,0.961043449,49.74377006,Normal
216.2921751,13.43125912,0.865006971,47.28954036,Normal
233.9093904,13.3622094,0.991562431,49.97748397,Normal
231.2670266,18.0273672,0.701078788,50.97847766,GroundFault
230.3726624,16.57946396,0.971725185,51.69605905,Normal
229.0507622,6.799741924,0.877579036,49.22953564,Normal
235.7375565,2.327292827,0.92322582,50.50701376,Normal
212.0918721,20.78549698,0.765450338,49.85759375,Normal
244.2049297,11.84422211,0.757883302,49.96762662,Normal
254.4377955,8.789866235,0.695281932,50.13357451,Normal
220.5406792,8.467983628,0.600660069,51.07318031,PowerFactor Fault
196.0680005,10.29726132,0.668718886,49.2284996,VoltageImbalance
249.4424726,13.43628172,0.554244288,50.06028057,PowerFactor Fault
242.9098231,19.59666859,0.987477722,50.36987121,Normal
239.0352172,10.98015832,0.584901356,49.86207348,PowerFactor Fault
245.7768268,8.102637013,0.802446849,49.66872461,Normal
255.3611591,15.91411872,0.795177054,51.13648054,Normal
237.8054403,2.245294851,0.929060505,50.14445922,Normal
222.1391629,7.673371869,0.861068049,51.33901515,Normal
213.9160809,5.887740656,0.661858994,50.52348482,Normal
231.2716449,1.285380705,0.687896766,49.24414785,Normal
228.936651,14.62698003,0.746298274,50.91735014,Normal
246.7079513,28.45352842,0.642260974,52.00047984,PowerFactor Fault
210.6321772,6.609651146,0.606525071,50.01214481,PowerFactor Fault
242.1387244,8.338685614,0.759528824,50.24181313,Normal
230.7821043,5.59639138,0.735840725,49.53918876,Normal
225.7876289,14.22959865,0.850742242,51.91103765,Normal
250.0228948,8.617913589,0.975103718,49.87225142,Normal
247.1517065,22.8545669,0.928435542,49.7934497,Normal
230.928107,11.09064911,0.644047413,48.14157729,PowerFactor Fault
250.3577036,0.052625386,0.775675462,48.58932894,OpenCircuit
224.5263489,9.656976161,0.980328851,47.88197969,Normal
225.7027141,23.04614303,0.944078235,49.93872439,Normal
247.2592822,20.04634325,0.818644987,50.83323353,Normal
205.1014989,18.07700822,0.770155743,49.54092522,Normal
234.1375996,6.45321455,0.546553123,49.56604998,PowerFactor Fault
234.9809719,7.221837604,0.503554151,50.53977271,PowerFactor Fault
227.9736473,5.563487432,0.985798374,49.83651588,Normal
268.2345138,11.32533565,0.628401668,49.91420722,PowerFactor Fault
230.4973841,8.546259626,0.588681897,49.58911308,PowerFactor Fault
236.7049971,1.860263977,0.865291457,50.28438726,Normal
215.2444505,8.946041603,0.780652538,51.40496816,LineToLineFault
264.8476044,10.16911536,0.604363235,49.92879303,PowerFactor Fault
199.5175284,17.25121551,0.616596496,50.38254895,PowerFactor Fault
211.7015041,13.74864827,0.604543986,51.07421501,PowerFactor Fault
219.1142801,7.947289877,0.765924897,51.61129233,Normal
215.2317033,9.135357014,0.996552553,49.58645055,Normal
233.6085493,16.05076243,0.530836854,51.41413439,PowerFactor Fault
228.0417261,7.104044828,0.996291104,49.9667943,Normal
226.3066929,-1.748815352,0.805548818,50.11714317,OpenCircuit
238.5483545,-0.397361191,0.674745572,49.79697562,OpenCircuit
223.5899053,-3.075741118,0.910412311,48.53897962,OpenCircuit
243.0239431,15.18942304,0.732432624,49.71211689,GroundFault
240.5837109,6.479731664,0.76441139,51.29155304,Normal
224.8020694,15.29460764,0.878654669,48.90696982,Normal
209.2427717,11.68189013,0.530850136,50.21598296,PowerFactor Fault
206.6027347,12.5295195,0.917420196,49.80124252,Normal
225.331367,12.43573451,0.779388626,50.74781543,Normal
236.243092,15.96099942,0.629491198,49.78697945,PowerFactor Fault
228.0363684,4.522941497,0.761785591,48.41675667,Normal
232.0843176,-4.280376391,0.658256738,49.09264285,OpenCircuit
243.7367443,12.55030167,0.576719776,48.87131998,PowerFactor Fault
229.1708103,18.65595806,0.720024767,51.48703738,GroundFault
230.551436,-0.748329403,0.657560209,50.06586567,OpenCircuit
208.5295165,-0.050333936,0.520362193,49.80483939,PowerFactor Fault
202.193161,12.65710111,0.915836033,49.1455321,Normal
226.6951445,13.8692008,0.603685315,50.17409966,PowerFactor Fault
223.1351899,9.919236872,0.956434239,49.3130931,Normal
213.8611687,14.12739429,0.698901056,50.63679177,Normal
261.2341334,13.39705792,0.822973135,49.2553551,OverVoltage
243.6574655,2.049856629,0.536334731,48.24237921,PowerFactor Fault
230.1351818,4.16955081,0.922145091,50.8224912,Normal
239.5614833,9.972905713,0.775511227,48.72838959,Normal
208.5169166,1.338951668,0.759263253,51.16587067,Normal
230.9012141,3.098704719,0.577273648,51.23734642,PowerFactor Fault
234.3549174,10.48532469,0.63526291,49.49086182,PowerFactor Fault
260.893464,9.119584898,0.668961409,49.8420614,OverVoltage
236.3844613,14.55673366,0.990526069,49.47519293,Normal
212.3082607,19.02364944,0.574320761,48.47910645,PowerFactor Fault
221.7556827,8.536124131,0.929181169,50.05456619,Normal
233.6239407,6.617324782,0.838119361,50.46935261,Normal
234.6677066,8.723293665,0.98960176,49.80943612,Normal
207.0015322,6.569612635,0.656538235,50.53746382,Normal
244.6341039,13.50926882,0.957911018,49.29854471,Normal
258.208733,11.35581702,0.826167685,50.56691382,Normal
218.6084273,-3.060369574,0.62422141,50.79043622,PowerFactor Fault
245.1801567,5.493270113,0.786674334,50.0139332,Normal
233.500523,13.0897434,0.950261501,47.73719479,Normal
238.6550043,6.121587775,0.965152569,49.01337831,Normal
217.081554,16.60323116,0.834207628,50.64817874,Normal
232.994534,5.520456026,0.916128376,49.7830566,Normal
247.5511045,19.8414813,0.753909107,48.86734954,Normal
230.659597,1.512256183,0.951073336,51.05803632,Normal
265.0690587,11.36438066,0.693212086,49.72896901,OverVoltage
211.9619857,13.99297605,0.791868312,49.41132499,Normal
201.1643691,10.21174802,0.524767933,49.40000638,PowerFactor Fault
228.6312531,8.847448621,0.97999969,49.45971063,Normal
212.3305857,11.116427,0.688105115,49.30592388,Normal
228.7257005,6.814674256,0.600061816,48.78645627,PowerFactor Fault
205.9314968,19.85282074,0.742269803,49.33693791,GroundFault
258.9639326,9.430417805,0.693880651,48.56846428,Normal
255.5664359,14.41606031,0.524479602,49.51592463,PowerFactor Fault
247.1287681,5.157253452,0.782765433,51.7085115,Normal
221.7952787,11.94291167,0.930341264,49.84714076,LineToLineFault
217.9127131,7.489904712,0.926215717,50.4582751,Normal
229.1984146,-3.819255826,0.694671834,49.02781943,OpenCircuit
231.6378844,-4.912068829,0.545020229,51.24422312,PowerFactor Fault
225.9641197,-0.043252646,0.584533941,48.96352084,PowerFactor Fault
248.3071273,4.916577704,0.889588278,50.77961742,Normal
243.3261416,18.40642231,0.970757041,49.19216876,Normal
233.6832182,8.681493861,0.801324418,49.94866835,Normal
240.0246615,6.829455786,0.501006686,48.83004099,PowerFactor Fault
217.5399563,11.23430934,0.599941492,50.07889813,PowerFactor Fault
238.2469968,24.59772273,0.991192847,51.46678396,Normal
231.4373875,15.38335098,0.55387068,50.19977486,PowerFactor Fault
213.4253642,5.599592646,0.899475843,49.62582378,Normal
218.3557823,14.51596701,0.500791537,49.9218781,PowerFactor Fault
249.3868049,2.692611334,0.631292764,49.50910307,PowerFactor Fault
249.0758691,-4.142965463,0.604929831,51.47070832,PowerFactor Fault
220.3226096,10.16433796,0.96325315,49.92876967,Normal
239.1452887,11.48393347,0.77047285,49.82870574,Normal
226.5368385,9.573648581,0.845153719,49.89128671,Normal
189.9528382,-0.644249145,0.61274145,51.24966826,PowerFactor Fault
214.2074175,12.23080071,0.830954636,49.88239237,Normal
238.4980528,1.061486189,0.885269323,49.83767512,Normal
235.8486164,10.37138579,0.546543761,51.30942731,PowerFactor Fault
224.5772553,9.98499109,0.993085915,48.93081153,Normal
212.6688427,13.32812502,0.529695026,48.8695701,PowerFactor Fault
213.6294027,14.0963881,0.606856069,51.27212784,PowerFactor Fault
232.3627502,6.410492371,0.533201385,49.2929298,PowerFactor Fault
200.7565483,9.52368913,0.541281672,49.53859308,PowerFactor Fault
228.5482264,12.23127708,0.983742976,49.06951595,Normal
241.3508022,13.91782538,0.92603887,49.97671688,Normal
232.197265,15.13785798,0.522186679,50.52014615,PowerFactor Fault
228.3482895,20.39688673,0.543133546,50.10955985,PowerFactor Fault
233.9188391,5.509491615,0.656814176,50.89570932,Normal
231.2915332,-2.340939302,0.919762071,50.60325498,OpenCircuit
228.2726171,7.927813272,0.619529772,51.55723201,PowerFactor Fault
234.0551536,7.605724068,0.656354316,48.80039689,Normal
254.8566249,11.43738898,0.688816985,50.36349755,Normal
238.3565656,7.009352639,0.755657296,49.45966892,Normal
237.9439784,14.69278334,0.665999011,51.31309404,Normal
263.8854869,10.04153603,0.797182188,49.92763761,OverVoltage
230.6429528,7.803603823,0.50558185,50.64977267,PowerFactor Fault
227.0029265,0.170015854,0.742167624,50.19388593,OpenCircuit
200.8873591,8.676605167,0.892967247,51.4136084,Normal
228.6097278,14.318689,0.685679704,49.87652521,Normal
239.8788098,11.70382685,0.560934194,48.47428965,PowerFactor Fault
254.5924385,12.40268227,0.766348442,48.24667913,Normal
231.6138423,13.10879877,0.685734223,50.29121816,Normal
216.7331676,7.739455519,0.701904702,50.77003825,Normal
202.2246252,8.505741159,0.938866649,51.12953179,Normal
236.61325,5.196783762,0.744987678,48.46937954,Normal
241.0763568,18.08086142,0.946191345,51.35112283,Normal
237.4714189,14.74522321,0.760572434,51.29776886,Normal
242.0819121,7.247738013,0.617824439,50.08850101,PowerFactor Fault
234.8553708,12.38734212,0.676502495,52.06722114,Normal
246.9539902,1.711445636,0.927144677,50.70559782,Normal
241.6063871,1.099995341,0.735458459,48.95142221,Normal
221.3361788,8.951284777,0.878789874,48.81221597,Normal
234.9517458,4.91724718,0.994089624,48.72996683,Normal
229.1626111,18.27163375,0.583151613,50.43026766,PowerFactor Fault
237.7735741,9.41080435,0.747805968,49.78402029,Normal
234.4990151,12.62721642,0.818809022,49.67361814,Normal
250.9105827,16.29182944,0.674965999,50.00060512,GroundFault
224.538961,9.354379264,0.967003571,49.11431342,Normal
225.2616791,2.435801896,0.578254212,50.18984973,PowerFactor Fault
235.7940621,9.718418963,0.81840527,52.4964632,Normal
231.4519925,12.68400461,0.893561023,50.79411456,Normal
225.7423203,6.813990646,0.874120873,50.27035882,Normal
202.4017666,15.92622415,0.549070199,51.54131973,PowerFactor Fault
226.9490469,16.06569174,0.609586787,49.01132203,PowerFactor Fault
212.3092825,9.314888893,0.616446991,49.34822999,PowerFactor Fault
212.3816012,13.03010948,0.726858979,48.26114695,Normal
215.7110123,4.356775399,0.507102023,49.80468669,PowerFactor Fault
239.098901,-1.325940029,0.74658904,50.41377606,OpenCircuit
243.5151763,3.760635349,0.630402059,47.96770063,PowerFactor Fault
258.5975828,10.8427195,0.90375438,50.9155607,Normal
237.8574021,14.11242891,0.973544044,50.84212385,Normal
229.7026665,12.33759197,0.914245945,48.7358333,Normal
242.1456938,0.444545678,0.915897985,51.08378881,OpenCircuit
232.6119564,16.80010836,0.654083475,49.94465071,GroundFault
246.7423545,8.379933842,0.766538783,51.17162822,Normal
265.6426802,8.543352988,0.787174614,50.12595377,OverVoltage
230.0813991,5.513863103,0.863851331,50.68556657,Normal
223.7930171,4.948398196,0.697467109,49.64267293,Normal
232.0737201,9.732279022,0.804018323,48.70099901,Normal
249.9437514,20.87468901,0.510735804,50.35087702,PowerFactor Fault
243.1535966,21.04953476,0.741264173,49.88577371,GroundFault
215.2917745,19.97204666,0.83175437,51.21446951,Normal
239.6683103,5.213999566,0.50437685,50.39537478,PowerFactor Fault
200.4956902,12.13035411,0.62131615,50.47107247,PowerFactor Fault
256.5145224,15.30781716,0.826865343,51.12983508,LineToLineFault
247.1395095,19.79183477,0.839544729,50.4257123,Normal
226.0128516,11.13067204,0.957590335,49.39949948,Normal
222.7031003,16.0319123,0.506812379,50.36866718,PowerFactor Fault
229.4534784,15.55947444,0.782607089,49.59652479,Normal
234.8360544,16.54529536,0.945456854,50.18565015,Normal
210.2347044,10.6113796,0.70978086,50.7298431,Normal
207.8589453,9.682379444,0.602717906,50.28073692,PowerFactor Fault
208.283066,14.60803655,0.861583355,49.42621955,Normal
232.9803551,9.970029559,0.610336747,51.38653101,PowerFactor Fault
232.3106881,9.382102351,0.764401252,50.58462026,Normal
246.1369797,15.65052634,0.933060095,48.33936738,Normal
212.5062369,-0.185109246,0.948796162,49.98176302,OpenCircuit
219.6311119,16.10071862,0.686763117,49.42872746,GroundFault
206.5085759,5.294523841,0.567188464,50.95444667,PowerFactor Fault
234.8691117,9.987607363,0.526054942,49.7590324,PowerFactor Fault
254.6749341,11.22505675,0.761029501,49.60211636,Normal
248.1910348,24.34063941,0.825819931,49.93445155,Normal
270.4789138,5.027180124,0.820702296,49.79837572,OverVoltage
219.3691435,5.465135127,0.928663246,50.25862838,Normal
260.1739738,21.56037312,0.941228286,50.72902763,OverVoltage
245.0084444,14.3434144,0.767023478,49.53978457,Normal
224.0994388,1.802909799,0.814392837,49.85614177,Normal
252.7557295,8.635842107,0.614448581,53.03078216,PowerFactor Fault
235.6477809,14.63838814,0.65318663,50.11224138,Normal
238.4697822,14.90103688,0.928018725,49.45942644,Normal
245.885064,9.878913326,0.893324629,48.63599324,Normal
236.9528538,1.84607037,0.601058406,50.40591155,PowerFactor Fault
252.8914652,9.054633407,0.579909408,51.60298466,PowerFactor Fault
225.2803265,13.45519702,0.657566019,48.9256848,Normal
239.678459,10.94374067,0.798643643,51.10537281,Normal
221.4953658,15.30241235,0.537781626,50.74378614,PowerFactor Fault
242.3634398,8.075232587,0.927260958,49.90846887,Normal
228.9596602,10.0361142,0.803570906,50.00166221,Normal
214.1385393,20.66411841,0.666717093,51.02448104,GroundFault
221.86861,19.71623901,0.52607971,49.3470016,PowerFactor Fault
196.3490251,12.9763683,0.511446135,49.85707964,PowerFactor Fault
252.6015431,6.169249346,0.9740911,48.75396604,Normal
197.0917315,-7.008724182,0.976418296,49.86343571,OpenCircuit
189.3772771,11.41325813,0.843544423,50.77214992,Normal
232.050886,2.162695674,0.624297685,47.53532546,PowerFactor Fault
254.0094188,9.299017494,0.875177576,49.25525746,Normal
224.8238256,16.15480648,0.670250811,49.8663804,GroundFault
221.7019235,-2.752731209,0.886108085,49.32767692,OpenCircuit
226.5794886,12.53663652,0.560476626,50.75774582,PowerFactor Fault
194.7024703,9.793531491,0.787640887,51.20099876,VoltageImbalance
258.1474083,13.95253307,0.937282451,50.09228078,Normal
257.9749441,7.739450985,0.855555852,50.21871051,Normal
256.960357,9.316440778,0.702173572,50.80334936,Normal
212.1913088,9.658473548,0.902991051,49.66245352,Normal
235.2736577,-1.26864894,0.894561265,50.54787423,OpenCircuit
235.570459,2.029326104,0.899073002,50.10032478,Normal
200.2474975,6.89519486,0.617368757,51.55196964,PowerFactor Fault
253.0709342,10.66778809,0.665005974,51.57836864,Normal
242.5154485,14.9577089,0.657623115,50.76162612,Normal
238.8044715,3.650486736,0.841376863,50.65339552,Normal
229.4771523,9.613447198,0.761619899,49.93276236,Normal
241.0667343,7.314265774,0.661832835,49.53530527,Normal
212.6376242,17.8437597,0.846830663,51.34118142,Normal
251.5019941,8.046163619,0.600097379,49.63585739,PowerFactor Fault
232.3330422,3.885910046,0.807299378,50.27368203,Normal
257.2185346,14.36381664,0.63019308,48.79242472,PowerFactor Fault
212.5955079,12.95617773,0.720750725,51.14614684,Normal
228.2307674,5.747536827,0.585321775,49.71904408,PowerFactor Fault
244.2903376,7.594865375,0.793995368,50.63304411,Normal
270.1123559,9.310449949,0.573226205,51.79681469,PowerFactor Fault
258.5730952,4.270507842,0.722820534,48.94287267,LineToLineFault
178.9040071,6.909397221,0.88762733,48.37049444,UnderVoltage
210.4854812,14.76141065,0.603359757,49.45736807,PowerFactor Fault
224.330458,21.9006133,0.627205977,51.02769037,PowerFactor Fault
263.9397866,12.21620364,0.900799543,49.25491971,OverVoltage
227.5883829,2.804861583,0.546858123,51.41699044,PowerFactor Fault
233.6374732,22.23530554,0.869144953,49.71473927,Normal
209.3096879,16.36842963,0.619488205,49.93558689,PowerFactor Fault
241.4398743,1.665292704,0.67578987,49.24324059,Normal
252.9398928,-2.931405732,0.645260991,49.08855616,PowerFactor Fault
224.4768117,8.582628262,0.791443267,49.92508294,Normal
219.7072945,2.636983424,0.88647977,50.7161065,Normal
277.6913803,10.28338287,0.972407511,49.46253533,OverVoltage
242.5368465,16.51163193,0.748128311,49.53371443,GroundFault
219.2237379,11.9152699,0.838792546,49.86100313,Normal
249.9077732,21.39488474,0.618168907,51.63495587,PowerFactor Fault
236.053638,15.71908873,0.906235932,49.24145098,Normal
237.1887467,3.648464957,0.977163812,50.21274248,Normal
258.8762219,3.286230623,0.820058306,49.78096169,Normal
235.6367808,10.92068403,0.558723676,50.98632232,PowerFactor Fault
237.8535233,14.3266633,0.961713604,50.27643,Normal
237.208132,18.38943869,0.847220408,48.87034042,Normal
200.5432423,7.01305689,0.936963999,50.77690043,Normal
201.2832272,4.780982369,0.576886198,49.00026474,PowerFactor Fault
257.7960229,9.940136058,0.593488431,50.75806262,PowerFactor Fault
211.2690552,12.591709,0.779737127,48.1505793,Normal
236.193255,15.64587972,0.617857556,50.23639847,PowerFactor Fault
232.3892556,5.425318417,0.515111582,50.01895544,PowerFactor Fault
225.2014981,14.21278877,0.832858785,49.09536393,Normal
221.7599446,12.97315802,0.865419619,51.43405181,Normal
233.7425367,16.66738123,0.702172849,50.69108844,GroundFault
231.5995985,6.632597182,0.520969265,49.11131084,PowerFactor Fault
238.6410554,8.090970335,0.961949392,49.48579038,Normal
224.4027371,4.625130029,0.542939182,48.59794082,PowerFactor Fault
227.5786946,6.284409911,0.901483625,50.15764655,Normal
234.6044764,21.34518587,0.811241887,51.02043461,Normal
216.8611396,4.460999591,0.74470251,50.06272661,Normal
247.5935698,3.47952307,0.598443407,50.34837522,PowerFactor Fault
217.0854224,9.511143866,0.986099246,49.45533934,Normal
228.5585695,7.03723957,0.787739386,50.21363237,Normal
244.9566752,12.42405096,0.813843422,52.19820751,Normal
211.8199134,18.04068978,0.552109197,49.98332069,PowerFactor Fault
236.8604023,8.611349023,0.551005584,50.46698312,PowerFactor Fault
246.4655931,6.184441972,0.749081088,49.6171868,Normal
239.9398315,13.16348666,0.794831207,49.76666798,Normal
242.4160524,10.20741729,0.65990891,48.91861399,Normal
247.5164859,2.878045427,0.528757178,49.65595469,PowerFactor Fault
230.4861148,-0.756067932,0.973303835,49.65365098,OpenCircuit
262.2167806,16.14614349,0.968272163,50.73811076,OverVoltage
238.7022277,7.319834296,0.820418351,50.14547523,Normal
225.5497876,6.36919659,0.779908136,50.08605871,Normal
209.9148769,11.21472037,0.790155409,49.10747043,Normal
213.0110962,8.390698761,0.811865213,49.1150165,Normal
225.7265206,8.293572547,0.733278417,49.69647565,Normal
217.7973871,-2.364972985,0.677128068,49.9958249,OpenCircuit
233.527789,15.76272281,0.524819949,50.36039951,PowerFactor Fault
213.7849214,8.187254267,0.544486067,50.06558301,PowerFactor Fault
220.054804,2.453775368,0.895048737,50.75304119,Normal
238.2921898,8.938701112,0.623740012,48.83367976,PowerFactor Fault
243.7152984,6.841171157,0.563153645,50.38043179,PowerFactor Fault
225.0649828,6.687231839,0.961130866,51.4583784,Normal
214.6423774,12.28313228,0.89611543,50.19753608,Normal
234.315344,2.859900318,0.958041296,51.10998408,Normal
240.2476504,12.34933474,0.896947989,49.14054536,Normal
228.8559373,14.92133825,0.664535814,50.27048389,Normal
174.1575206,19.18082213,0.54514363,49.92124138,PowerFactor Fault
228.0432418,8.018520869,0.775405172,49.39718105,Normal
225.4275224,10.67770607,0.57527561,49.46834004,PowerFactor Fault
243.9418432,10.73178309,0.680607331,50.8979692,Normal
228.049837,9.864983089,0.878420101,50.41166004,Normal
266.0216746,2.99757984,0.634962826,51.22782523,PowerFactor Fault
176.6654044,18.30063586,0.826883404,49.94534391,UnderVoltage
217.9660989,7.044326863,0.91697385,49.65014924,Normal
203.6610177,1.385793336,0.863314849,48.53196959,LineToLineFault
230.8971374,15.9864691,0.918585228,49.50499189,Normal
222.4122552,10.19876706,0.526250855,50.20900652,PowerFactor Fault
222.786015,24.83757943,0.724582474,52.2449942,GroundFault
238.6712155,9.363483351,0.535005164,49.15324195,PowerFactor Fault
227.5468837,13.28984703,0.813431996,47.99798841,Normal
252.0802422,6.781587668,0.686622415,50.25056853,Normal
229.4229178,12.0110294,0.517785481,48.1428709,PowerFactor Fault
217.9235044,8.29852002,0.792288753,49.8940947,Normal
222.1919194,18.21162853,0.954028124,51.39731394,Normal
256.5051039,3.028170562,0.541580425,49.1085595,PowerFactor Fault
211.9331226,8.138209461,0.816255488,52.66128948,Normal
233.4482318,6.071955316,0.668993803,49.47292639,Normal
233.9899518,21.24466157,0.505974718,51.2603904,PowerFactor Fault
240.9383033,8.929030457,0.835482667,49.25059146,Normal
226.8044107,1.599128853,0.558935427,51.50291444,PowerFactor Fault
236.1968855,-0.05316455,0.899544305,49.57475849,OpenCircuit
213.2413948,18.54342582,0.674461462,48.5080879,GroundFault
241.7613788,8.168718224,0.758582456,49.78532224,Normal
254.0190578,6.131079917,0.585663631,50.56421348,PowerFactor Fault
272.7405997,7.864850988,0.847014087,49.41230322,OverVoltage
237.1545983,7.382940054,0.796307236,49.07439029,Normal
233.0444071,14.3797611,0.753750885,50.63273564,Normal
250.5122869,-3.165528504,0.787322142,52.14321259,OpenCircuit
236.9547704,15.0001618,0.769129424,50.6028963,Normal
248.970844,13.6296079,0.95002877,47.37295274,Normal
205.1695583,4.708837682,0.515673396,49.47455676,PowerFactor Fault
246.3739634,10.5342927,0.528798406,49.34495505,PowerFactor Fault
228.4472391,-2.914073769,0.754329022,50.09118599,OpenCircuit
239.8411587,5.891663574,0.580091737,49.35796083,PowerFactor Fault
199.678394,3.772689574,0.955333936,51.5597376,Normal
244.3580353,24.35080341,0.85379786,49.73416301,Normal
236.0914597,15.00096201,0.646898106,51.02459389,PowerFactor Fault
226.4285004,6.98313821,0.661350082,50.81659448,Normal
244.4576523,8.623964133,0.57867023,49.28640947,PowerFactor Fault
236.5305357,16.49865719,0.841062909,51.88017975,Normal
226.8695615,8.47217991,0.668393263,48.24496388,Normal
245.5314871,20.26972604,0.713002899,50.23274522,GroundFault
218.4051244,14.32072237,0.511365663,49.15228389,PowerFactor Fault
210.1214123,0.619731382,0.562457901,52.23661886,PowerFactor Fault
236.0938093,17.01224269,0.503558805,50.99448972,PowerFactor Fault
228.7396383,8.657006232,0.518346981,50.20105616,PowerFactor Fault
221.4423043,14.43772694,0.639407437,50.22938274,PowerFactor Fault
243.7951742,10.55417156,0.530600027,50.36029356,PowerFactor Fault
226.94338,8.254050401,0.82944757,50.38875009,Normal
232.7583843,5.629011034,0.901246572,50.30214759,Normal
237.4977096,8.852934418,0.925677168,51.08276436,Normal
259.4078559,8.179799395,0.503923378,48.7383783,PowerFactor Fault
227.1250276,12.54918348,0.866324883,49.57423025,Normal
247.1186783,14.48832903,0.996264693,50.46014768,Normal
228.2728534,5.376891199,0.82950834,49.12067991,Normal
229.1207624,5.737669677,0.596138314,49.273274,PowerFactor Fault
251.5186715,8.426673653,0.597073077,51.62300012,PowerFactor Fault
224.1762363,10.37637659,0.595897736,48.03234891,PowerFactor Fault
239.0631127,2.784084997,0.580340091,48.87957364,PowerFactor Fault
198.2292359,1.11861471,0.89465554,47.42651619,Normal
240.0183047,16.33971042,0.79790899,50.68756384,Normal
234.4012902,8.265746671,0.713052938,49.21849208,Normal
257.1976797,10.79055532,0.985380305,51.30754424,Normal
232.3040923,4.577263409,0.930961065,50.44651987,Normal
238.8102238,8.022032627,0.713014494,50.48621416,LineToLineFault
196.727304,16.69142155,0.645780322,50.72966602,PowerFactor Fault
245.9127709,9.020867911,0.576497113,51.0493406,PowerFactor Fault
239.4392088,-4.329563335,0.503157825,50.34871874,PowerFactor Fault
231.7911597,12.13524083,0.506113659,51.34457294,PowerFactor Fault
264.3042601,11.25058628,0.604377063,50.11365335,PowerFactor Fault
245.9811479,11.65159895,0.72221885,50.19913688,Normal
211.3938856,10.81836754,0.691202972,51.17299026,Normal
233.9189672,-1.243330523,0.944221985,51.27218498,OpenCircuit
213.8954172,14.46299295,0.973084527,50.41100032,Normal
227.7164439,1.800020303,0.838659416,47.97655945,Normal
234.8018294,0.229160209,0.704629249,49.93089572,OpenCircuit
225.4125564,7.102260429,0.596833467,52.02595269,PowerFactor Fault
252.2988218,8.005974986,0.796404362,51.09957094,Normal
233.9671792,3.105933762,0.709897428,49.53383116,Normal
234.1142803,14.5705334,0.984336429,51.03989889,Normal
210.536985,8.422260874,0.745807877,48.89480623,Normal
217.965508,18.52067783,0.879754068,50.09456416,Normal
231.8216042,3.712361625,0.663870977,52.02068765,Normal
267.3930348,18.79861985,0.974285573,49.48990562,OverVoltage
227.8723653,24.33487492,0.71124124,51.8745111,GroundFault
243.5164356,10.86308841,0.883683668,51.27487264,Normal
255.7661031,7.900643385,0.630786395,50.59044577,PowerFactor Fault
217.890547,17.45851269,0.893581507,50.55499444,Normal
223.5473842,7.304992426,0.959109439,50.07311333,Normal
213.0433905,7.746953325,0.774089712,49.40608245,Normal
244.9063518,15.41170412,0.924874303,50.48679553,Normal
236.6349815,14.06276277,0.883897389,49.86650217,Normal
237.1900806,2.709241542,0.935842093,50.7769077,Normal
205.2145677,10.38623612,0.826780764,49.46151448,Normal
236.7180457,17.57960297,0.883056897,51.06450148,Normal
218.0278108,15.26565711,0.581270155,49.00120731,PowerFactor Fault
214.9785287,6.895953748,0.824698714,50.2089903,Normal
225.0490801,16.86912314,0.923387225,49.80483504,Normal
